Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
2152	15.0	11.18034	30.0	0.0	865.5	2.8086736	0.0	2.8086736	2.8086736	8612000	0.07529956	7.975511	0.0	-0.7265663	2.882345	0.96575594	0.6875	0.0	23463.262631893158
2153	7.5	8.291562	20.0	0.0	805.75	1.9648019	3.5762787e-07	1.9648023	1.9648023	8616000	0.06481616	4.6077323	0.0	-1.1463307	2.8824275	1.1558096	0.81475	0.0	23474.272303819656
2154	17.5	4.3301272	20.0	10.0	716.75	0.90359133	1.1920929e-07	0.90359145	0.90359145	8620000	0.09756691	8.456272	0.0	-1.0670111	2.8822584	0.8144257	0.5765	0.0	23484.66827607155
2155	10.0	10.0	20.0	0.0	1000.0	1.9279424	2.3841858e-07	1.9279426	1.9279426	8624000	0.041410614	6.0448356	0.0	-0.54418635	2.8824492	1.1982212	0.84725	0.0	23495.223850011826
2156	12.5	8.291562	20.0	0.0	857.0	1.1973431	1.1920929e-07	1.1973432	1.1973432	8628000	0.08104892	6.6812687	0.0	-0.031488836	2.8824325	1.0428431	0.74300003	0.0	23505.69466304779
2157	12.5	10.897247	30.0	0.0	789.75	1.3725802	2.3841858e-07	1.3725804	1.3725804	8632000	0.08910557	6.551154	0.0	-0.013968408	2.882299	0.9403015	0.66824996	0.0	23516.226953983307
2158	16.0	10.198039	30.0	0.0	628.4	1.489084	2.3841858e-07	1.4890838	1.4890838	8636000	0.071123645	11.064121	0.0	-0.601666	2.8823671	0.88591725	0.63175	0.0	23526.72029900551
2159	18.0	7.483315	30.0	10.0	758.2	2.2534597	2.3841858e-07	2.2534595	2.2534595	8640000	0.08117224	10.67234	0.0	-0.014677644	2.8823004	0.8882883	0.6275	0.0	23537.37672495842
2160	20.0	7.071068	30.0	10.0	639.75	2.1341493	2.3841858e-07	2.1341496	2.1341496	8644000	0.08117805	11.12521	0.0	-0.44668913	2.8822525	0.7533133	0.533	0.0	23548.369540929794
2161	22.0	7.483315	30.0	10.0	528.4	2.7924078	2.3841858e-07	2.7924075	2.7924075	8648000	0.08153084	14.46429	0.0	-0.2805102	2.8822048	0.58423173	0.4145	0.0	23558.68786597252
2162	16.0	10.198039	30.0	0.0	700.6	3.3143084	4.7683716e-07	3.314309	3.314309	8652000	0.08857843	14.024984	0.0	-1.5223892	2.882245	0.7223825	0.51375	0.0	23569.225055933
2163	15.0	11.18034	30.0	0.0	877.75	2.0990055	0.0	2.0990055	2.0990055	8656000	0.055234216	8.881697	0.0	-0.3035076	2.8823328	1.0079317	0.71475	0.0	23580.54905986786
2164	15.0	15.0	30.0	0.0	785.75	1.5564156	0.0	1.5564156	1.5564156	8660000	0.026713856	7.669475	0.0	-0.090984225	2.8823888	1.0996722	0.7805	0.0	23591.33277988434
2165	8.0	7.483315	20.0	0.0	664.0	1.2590954	1.1920929e-07	1.2590955	1.2590955	8664000	0.08824488	3.9164765	0.0	-0.22803232	2.8823082	0.8676015	0.6185	0.0	23602.290792942047
2166	17.5	8.291562	30.0	10.0	916.5	0.7878075	5.9604645e-08	0.78780746	0.78780746	8668000	0.08053963	10.116131	0.0	-1.1008272	2.882369	1.0068407	0.712	0.0	23613.030921936035
2167	20.0	17.320509	50.0	10.0	810.25	1.8220534	3.5762787e-07	1.8220531	1.8220531	8672000	0.085429415	18.777077	0.0	-0.2891525	2.8822868	0.88890004	0.63374996	0.0	23623.607629776
2168	7.5	8.291562	20.0	0.0	878.25	2.352618	0.0	2.352618	2.352618	8676000	0.04401671	9.2430105	0.0	-1.1479516	2.882214	0.91134	0.64024997	0.0	23634.194651842117
2169	15.0	11.18034	30.0	0.0	754.0	1.2967793	1.1920929e-07	1.2967792	1.2967792	8680000	0.06775096	15.114582	0.0	-0.7153568	2.8822894	0.81501055	0.579	0.0	23644.629898786545
2170	15.0	5.0	20.0	10.0	772.25	2.1300733	2.3841858e-07	2.130073	2.130073	8684000	0.09770805	11.341632	0.0	-0.19223952	2.8823204	0.86121726	0.61225	0.0	23655.170574903488
2171	12.5	12.990381	30.0	0.0	875.5	2.5625203	0.0	2.5625203	2.5625203	8688000	0.046004277	10.911571	0.0	-0.8213221	2.8823986	1.1300144	0.79525	0.0	23665.826365947723
2172	10.0	6.3245554	20.0	0.0	539.8	1.6690744	2.3841858e-07	1.6690742	1.6690742	8692000	0.077206686	11.428791	0.0	-0.00165838	2.8822887	0.7404287	0.527	0.0	23676.45421075821
2173	15.0	5.0	20.0	10.0	759.0	1.7092055	0.0	1.7092055	1.7092055	8696000	0.09009021	10.346288	0.0	-0.19351947	2.8822105	0.78361404	0.556	0.0	23687.11073088646
2174	10.0	12.247449	30.0	0.0	936.25	2.144713	2.3841858e-07	2.1447132	2.1447132	8700000	0.03448265	12.357684	0.0	-0.18035424	2.8824582	1.1425318	0.811	0.0	23697.628082036972
2175	25.0	21.794495	60.0	0.0	685.5	1.723276	1.1920929e-07	1.7232759	1.7232759	8704000	0.021477468	17.866936	0.0	-0.4496684	2.8823318	0.9771067	0.689	0.0	23708.387773036957
2176	15.0	11.18034	30.0	0.0	732.5	2.3893647	0.0	2.3893647	2.3893647	8708000	0.068879545	10.993784	0.0	-0.78728056	2.882315	0.8788123	0.62425	0.0	23719.204417705536
2177	17.5	10.897247	30.0	0.0	646.5	1.509428	2.3841858e-07	1.5094278	1.5094278	8712000	0.065663725	13.170382	0.0	-0.63810307	2.8823824	0.88152456	0.628	0.0	23729.653622865677
2178	12.5	12.990381	30.0	0.0	830.75	2.3010592	0.0	2.3010592	2.3010592	8716000	0.03360776	6.66931	0.0	-0.96717584	2.8824215	1.0911769	0.77225	0.0	23740.120953798294
2179	22.0	11.661903	40.0	10.0	573.0	1.3285372	2.3841858e-07	1.3285375	1.3285375	8720000	0.077615395	16.492165	0.0	-2.1545877	2.8820374	0.46437758	0.32874998	0.0	23750.817102909088
2180	20.0	12.247449	30.0	0.0	830.25	2.7744753	2.3841858e-07	2.7744756	2.7744756	8724000	0.035386644	9.880695	0.0	-0.30973327	2.8823712	0.9769171	0.69500005	0.0	23761.197125911713
2181	25.0	18.027756	50.0	0.0	832.5	2.226273	4.7683716e-07	2.2262735	2.2262735	8728000	0.04692673	15.684513	0.0	-0.5557709	2.8822267	0.8241345	0.58524996	0.0	23771.70194387436
2182	16.0	10.198039	30.0	0.0	598.4	2.9608076	0.0	2.9608076	2.9608076	8732000	0.092470095	10.605467	0.0	-0.5955843	2.882149	0.6248964	0.44425	0.0	23782.457835912704
2183	35.0	11.18034	50.0	20.0	944.0	2.2003362	2.3841858e-07	2.200336	2.200336	8736000	0.03565216	28.53712	0.0	-2.2373877	2.8822207	0.80915993	0.574	0.0	23792.888793945312
2184	7.5	8.291562	20.0	0.0	724.25	3.674744	0.0	3.674744	3.674744	8740000	0.059536725	11.159901	0.0	-8.555777	2.8823743	1.126224	0.79225004	0.0	23803.58612203598
2185	14.0	8.0	20.0	0.0	625.2	0.7211667	5.9604645e-08	0.72116673	0.72116673	8744000	0.09938783	7.7407923	0.0	-0.8737152	2.8822181	0.7267241	0.51625	0.0	23814.256646871567
2186	17.5	8.291562	30.0	10.0	880.5	1.6649135	3.5762787e-07	1.6649139	1.6649139	8748000	0.08438145	10.793013	0.0	-0.22427237	2.8824058	1.0932479	0.77725	0.0	23824.79948091507
2187	6.0	4.8989797	10.0	0.0	786.8	2.1423414	2.3841858e-07	2.1423411	2.1423411	8752000	0.10054457	4.678984	0.0	-2.055637	2.8824759	1.0689093	0.76225	0.0	23835.5170378685
2188	10.0	10.0	20.0	0.0	921.5	0.69478077	5.9604645e-08	0.6947808	0.6947808	8756000	0.061754942	5.000774	0.0	-0.17102289	2.8823338	0.9958785	0.70774996	0.0	23846.24125599861
2189	5.0	5.0	10.0	0.0	837.0	1.1109582	1.1920929e-07	1.1109583	1.1109583	8760000	0.084674776	2.475772	0.0	-0.41217053	2.8825526	1.2738919	0.90425	0.0	23856.85461306572
2190	17.5	14.790199	40.0	0.0	884.0	0.4660711	8.940697e-08	0.466071	0.466071	8764000	0.039610554	12.66141	0.0	-1.2777717	2.8822458	0.9259238	0.652	0.0	23867.49358701706
2191	20.0	15.811388	40.0	0.0	866.5	1.6019243	0.0	1.6019243	1.6019243	8768000	0.039579146	11.818293	0.0	-0.20471013	2.8824065	0.96978205	0.691	0.0	23878.184889793396
2192	20.0	6.3245554	30.0	10.0	684.0	2.0555403	0.0	2.0555403	2.0555403	8772000	0.08393219	12.349568	0.0	-0.021200895	2.882111	0.59768677	0.419	0.0	23888.88174700737
2193	15.0	11.18034	30.0	0.0	859.75	2.2009463	4.7683716e-07	2.2009459	2.2009459	8776000	0.07468785	11.5340395	0.0	-0.11822963	2.8823931	1.0234668	0.728	0.0	23899.378051757812
2194	10.0	10.0	20.0	0.0	821.0	1.8590512	2.3841858e-07	1.8590515	1.8590515	8780000	0.065493785	5.7136073	0.0	-0.21988577	2.8824677	1.1359005	0.80825	0.0	23910.03423190117
2195	5.0	5.0	10.0	0.0	984.75	1.39405	2.3841858e-07	1.3940498	1.3940498	8784000	0.096823975	3.2922359	0.0	-0.52187324	2.88247	1.1804991	0.8395	0.0	23920.75512099266
2196	10.0	10.0	20.0	0.0	779.25	0.67872655	1.1920929e-07	0.6787267	0.6787267	8788000	0.024740387	4.1347885	0.0	-0.013936713	2.88247	1.1319065	0.80325	0.0	23931.51341700554
2197	17.5	4.3301272	20.0	10.0	709.0	0.7952623	0.0	0.7952623	0.7952623	8792000	0.09646049	10.281033	0.0	-1.8737742	2.8821461	0.7523212	0.53499997	0.0	23942.190303087234
2198	12.5	8.291562	20.0	0.0	886.75	2.1513104	2.3841858e-07	2.1513107	2.1513107	8796000	0.06819839	5.4369035	0.0	-0.7623537	2.882329	1.0231423	0.727	0.0	23952.808811903
2199	22.5	12.990381	30.0	0.0	791.75	1.2867011	1.1920929e-07	1.286701	1.286701	8800000	0.043335028	11.1670475	0.0	-0.8542062	2.882267	0.8411583	0.597	0.0	23963.476695775986
2200	20.0	12.247449	40.0	10.0	713.25	2.201872	0.0	2.201872	2.201872	8804000	0.08689758	17.715302	0.0	-1.7685233	2.8820052	0.4611246	0.32700002	0.0	23974.1599009037
2201	17.5	14.790199	40.0	0.0	676.25	3.5232172	7.1525574e-07	3.523218	3.523218	8808000	0.058520086	18.111052	0.0	-2.2955153	2.882255	0.8443197	0.5955	0.0	23984.98033285141
2202	20.0	6.3245554	30.0	10.0	591.4	2.0102234	0.0	2.0102234	2.0102234	8812000	0.08554709	10.478605	0.0	-0.20756435	2.8820992	0.50014406	0.35474998	0.0	23995.680986881256
2203	20.0	6.3245554	30.0	10.0	569.6	2.463699	0.0	2.463699	2.463699	8816000	0.10885149	13.431677	0.0	-0.00016403198	2.8821816	0.6805985	0.48275	0.0	24006.362236976624
2204	10.0	10.0	20.0	0.0	1000.0	2.4511766	2.3841858e-07	2.451177	2.451177	8820000	0.04107679	7.340251	0.0	-1.4615684	2.8824918	1.2130556	0.86175	0.0	24016.96342396736
2205	20.0	16.7332	40.0	0.0	608.6	1.2494032	1.1920929e-07	1.2494034	1.2494034	8824000	0.047844674	16.524519	0.0	-0.5813911	2.8823352	0.83667254	0.5955	0.0	24027.70041203499
2206	15.0	11.18034	30.0	0.0	719.5	2.006246	2.3841858e-07	2.0062459	2.0062459	8828000	0.057268087	7.520021	0.0	-0.31308717	2.88237	0.98231345	0.69425	0.0	24038.22944188118
2207	17.5	10.897247	30.0	0.0	822.75	1.4520689	2.3841858e-07	1.4520692	1.4520692	8832000	0.043668248	8.252846	0.0	-0.09423053	2.8823502	0.9893099	0.704	0.0	24049.070912122726
2208	15.0	15.0	30.0	0.0	784.75	1.7553005	0.0	1.7553005	1.7553005	8836000	0.036219537	9.454475	0.0	-0.033620715	2.88239	1.0424867	0.74074996	0.0	24059.510987758636
2209	26.0	13.56466	40.0	0.0	748.6	1.5745318	2.3841858e-07	1.574532	1.574532	8840000	0.027643006	18.036064	0.0	-1.8625234	2.882254	0.8286153	0.58725	0.0	24069.962766885757
2210	32.5	8.291562	40.0	20.0	781.0	2.9237525	2.3841858e-07	2.9237528	2.9237528	8844000	0.039479584	20.448984	0.0	-0.27235973	2.8822	0.8162053	0.58150005	0.0	24080.570997714996
2211	25.0	21.794495	60.0	0.0	833.0	3.4389532	7.1525574e-07	3.4389524	3.4389524	8848000	0.011873707	33.07205	0.0	-0.41594887	2.882402	1.0652331	0.75675	0.0	24091.18231678009
2212	2.5	4.3301272	10.0	0.0	1000.0	2.8029592	2.3841858e-07	2.802959	2.802959	8852000	0.06783248	6.562645	0.0	-5.179715	2.8825822	1.2742956	0.90825	0.0	24101.874201774597
2213	12.5	10.897247	30.0	0.0	761.75	0.5251532	5.9604645e-08	0.5251533	0.5251533	8856000	0.086857416	7.7418823	0.0	-0.7931147	2.882358	1.000944	0.7105	0.0	24112.291385889053
2214	12.5	8.291562	20.0	0.0	714.0	1.4159139	1.1920929e-07	1.4159138	1.4159138	8860000	0.07051059	5.203513	0.0	-0.039944082	2.8823657	1.0093466	0.71500003	0.0	24123.03863978386
2215	22.5	4.3301272	30.0	20.0	622.75	1.2168391	2.3841858e-07	1.2168393	1.2168393	8864000	0.08742176	17.266214	0.0	-2.6547813	2.8820772	0.5609585	0.39725	0.0	24133.607867002487
2216	25.0	16.583124	50.0	10.0	762.25	2.8506637	2.3841858e-07	2.850664	2.850664	8868000	0.040814273	23.377483	0.0	-0.047762394	2.882322	0.8802632	0.62325	0.0	24144.368929862976
2217	16.0	10.198039	30.0	0.0	777.2	3.0694659	0.0	3.0694659	3.0694659	8872000	0.06138987	11.051184	0.0	-1.2522349	2.882281	0.8776063	0.62575	0.0	24155.041048765182
2218	20.0	6.3245554	30.0	10.0	570.6	1.95039	0.0	1.95039	1.95039	8876000	0.101821214	9.598484	0.0	-0.1591773	2.8820863	0.60993683	0.4315	0.0	24165.75613284111
2219	20.0	7.071068	30.0	10.0	753.5	2.3478754	0.0	2.3478754	2.3478754	8880000	0.09889467	11.028969	0.0	-0.003683567	2.882373	0.8425469	0.59725	0.0	24176.383467912674
2220	20.0	12.247449	40.0	10.0	743.5	2.2876532	0.0	2.2876532	2.2876532	8884000	0.07754807	9.907005	0.0	-0.07984865	2.88239	0.9335841	0.6615	0.0	24187.274603128433
2221	18.0	4.0	20.0	10.0	493.8	2.0079596	4.7683716e-07	2.00796	2.00796	8888000	0.10567888	11.352591	0.0	-0.4267199	2.8820963	0.5295854	0.37325	0.0	24197.916229963303
2222	10.0	6.3245554	20.0	0.0	764.8	2.653516	4.7683716e-07	2.6535165	2.6535165	8892000	0.097903855	7.4946074	0.0	-2.190939	2.8824341	1.1189616	0.791	0.0	24208.771010875702
2223	14.0	8.0	30.0	10.0	685.8	1.1840252	1.1920929e-07	1.1840253	1.1840253	8896000	0.097017676	7.047558	0.0	-0.044952154	2.88228	0.76101124	0.54025	0.0	24219.236576795578
2224	25.0	11.18034	40.0	10.0	773.0	1.3937662	2.3841858e-07	1.3937659	1.3937659	8900000	0.047065504	19.232458	0.0	-1.4384418	2.8824131	0.9981455	0.71125	0.0	24229.793212890625
2225	22.0	19.39072	50.0	0.0	716.0	2.5832937	2.3841858e-07	2.5832934	2.5832934	8904000	0.035857737	17.88963	0.0	-0.04144442	2.882149	0.7580128	0.53875005	0.0	24240.40463590622
2226	10.0	7.071068	20.0	0.0	716.75	2.3820584	0.0	2.3820584	2.3820584	8908000	0.09836873	6.3026586	0.0	-1.4210023	2.8823624	0.9796363	0.6965	0.0	24251.020406723022
2227	7.5	8.291562	20.0	0.0	867.5	1.2010294	0.0	1.2010294	1.2010294	8912000	0.062250987	4.2293825	0.0	-0.12144324	2.8825593	1.1869072	0.8435	0.0	24261.50769686699
2228	15.0	11.18034	30.0	0.0	733.0	0.85653883	1.1920929e-07	0.85653895	0.85653895	8916000	0.050961018	7.118053	0.0	-0.21403928	2.8823564	1.0162609	0.72175	0.0	24271.961615800858
2229	15.0	8.6602545	30.0	10.0	639.75	1.3129505	1.1920929e-07	1.3129506	1.3129506	8920000	0.087997004	8.959749	0.0	-0.025639236	2.882223	0.8238616	0.58125	0.0	24282.62289905548
2230	22.0	11.661903	40.0	10.0	687.8	1.1552002	0.0	1.1552002	1.1552002	8924000	0.06076189	16.028944	0.0	-1.6219971	2.8822112	0.7555829	0.5365	0.0	24293.17817091942
2231	26.0	16.248077	50.0	0.0	627.8	2.4118803	2.3841858e-07	2.41188	2.41188	8928000	0.03145249	17.644617	0.0	-0.57400525	2.882153	0.6410841	0.45650002	0.0	24303.60400700569
2232	16.0	4.8989797	20.0	10.0	653.2	3.1591225	2.3841858e-07	3.1591227	3.1591227	8932000	0.10871706	11.088906	0.0	-1.4194343	2.8821785	0.718788	0.50975	0.0	24313.915906906128
2233	20.0	10.0	30.0	10.0	628.0	1.9821858	1.1920929e-07	1.982186	1.982186	8936000	0.09408292	13.674463	0.0	-0.034775853	2.8822718	0.74238	0.52875	0.0	24324.377969026566
2234	17.5	8.291562	30.0	10.0	831.25	2.166037	2.3841858e-07	2.1660373	2.1660373	8940000	0.08777199	11.570097	0.0	-0.0037821531	2.8823192	0.8647602	0.61399996	0.0	24334.69680070877
2235	12.5	12.990381	30.0	0.0	848.25	2.105465	4.7683716e-07	2.1054645	2.1054645	8944000	0.06338255	10.473865	0.0	-0.08004069	2.882309	1.0112699	0.71375	0.0	24345.548123836517
2236	0.0	0.0	0.0	0.0	1000.0	1.8268069	0.0	1.8268069	1.8268069	8948000	0.11163102	2.840844	0.0	-2.7087886	2.8826184	1.4024394	1.0	0.0	24356.137428998947
2237	22.5	10.897247	40.0	10.0	642.0	0.20202897	0.0	0.20202897	0.20202897	8952000	0.05326782	24.656586	0.0	-6.3726425	2.8821437	0.6544217	0.464	0.0	24366.95290184021
2238	7.5	8.291562	20.0	0.0	867.0	2.7418826	4.7683716e-07	2.741883	2.741883	8956000	0.028600294	22.0289	0.0	-0.7297232	2.8824272	1.1315608	0.80275	0.0	24377.67905497551
2239	20.0	7.071068	30.0	10.0	629.0	1.8831313	1.1920929e-07	1.8831314	1.8831314	8960000	0.112548284	14.126869	0.0	-1.6012228	2.882098	0.4833963	0.34324998	0.0	24388.214835882187
2240	20.0	15.491934	50.0	10.0	608.4	3.1574073	2.3841858e-07	3.1574075	3.1574075	8964000	0.08541717	24.193663	0.0	-0.36991894	2.8819928	0.46024898	0.32775	0.0	24398.75545978546
2241	22.5	14.790199	40.0	0.0	636.75	3.768917	9.536743e-07	3.7689161	3.7689161	8968000	0.061816327	17.099682	0.0	-1.3332996	2.882181	0.68258005	0.48575	0.0	24409.41205382347
2242	12.0	7.483315	20.0	0.0	768.0	2.6081417	2.3841858e-07	2.6081414	2.6081414	8972000	0.09413255	6.888882	0.0	-1.1112671	2.8822832	0.89917046	0.6385	0.0	24420.00487303734
2243	15.0	8.6602545	20.0	0.0	703.5	1.5479642	1.1920929e-07	1.5479643	1.5479643	8976000	0.075592235	6.8838277	0.0	-0.019087374	2.8824272	0.9367051	0.66324997	0.0	24430.60609793663
2244	8.0	7.483315	20.0	0.0	774.2	1.686111	2.3841858e-07	1.6861107	1.6861107	8980000	0.07404065	4.876019	0.0	-0.5627898	2.8824852	1.2063802	0.85249996	0.0	24441.128082036972
2245	15.0	11.18034	30.0	0.0	836.0	0.93616074	1.1920929e-07	0.9361606	0.9361606	8984000	0.059366968	9.467927	0.0	-0.76917064	2.8822565	0.90872574	0.64374995	0.0	24451.658642053604
2246	18.0	9.797959	30.0	0.0	639.6	1.811817	1.1920929e-07	1.8118169	1.8118169	8988000	0.057699814	10.423437	0.0	-0.0032840967	2.8822224	0.8609847	0.60625	0.0	24462.20569086075
2247	18.0	4.0	20.0	10.0	607.4	1.8689729	0.0	1.8689729	1.8689729	8992000	0.10470736	8.133192	0.0	-0.07744074	2.8821423	0.6573165	0.468	0.0	24472.750920057297
2248	18.0	13.2664995	40.0	0.0	634.6	2.1448472	0.0	2.1448472	2.1448472	8996000	0.06120749	11.317776	0.0	-0.009028137	2.882199	0.84008557	0.59174997	0.0	24483.33603787422
2249	27.5	12.990381	40.0	10.0	719.25	2.0509717	2.3841858e-07	2.0509715	2.0509715	9000000	0.05039217	20.866678	0.0	-0.50948524	2.8821955	0.85049415	0.5985	0.0	24494.29731488228
2250	12.5	4.3301272	20.0	10.0	743.25	2.7556288	2.3841858e-07	2.7556286	2.7556286	9004000	0.11900791	8.456209	0.0	-1.6945488	2.8823047	0.97748953	0.68675005	0.0	24504.78366971016
2251	20.0	14.142136	40.0	0.0	644.2	1.4671091	2.3841858e-07	1.4671088	1.4671088	9008000	0.047727145	15.094913	0.0	-0.7712105	2.8824272	0.9177798	0.65099996	0.0	24515.32102203369
2252	24.0	13.56466	50.0	10.0	536.0	2.3361201	4.7683716e-07	2.3361197	2.3361197	9012000	0.07889421	13.532425	0.0	-0.031576395	2.8821385	0.5667038	0.40325	0.0	24525.991465091705
2253	25.0	5.0	30.0	20.0	542.5	2.511557	2.3841858e-07	2.5115569	2.5115569	9016000	0.07567395	12.760762	0.0	-0.039434433	2.8822901	0.68793416	0.48525	0.0	24536.68236708641
2254	10.0	7.071068	20.0	0.0	866.75	2.7072384	2.3841858e-07	2.7072387	2.7072387	9020000	0.10682967	8.455698	0.0	-1.7351788	2.8824425	1.0426817	0.7375	0.0	24547.35586166382
2255	10.0	7.071068	20.0	0.0	906.25	1.4063733	0.0	1.4063733	1.4063733	9024000	0.098169856	5.931976	0.0	-0.07841018	2.8823771	1.0365417	0.73749995	0.0	24557.917016744614
2256	20.0	6.3245554	30.0	10.0	599.4	1.1303042	3.5762787e-07	1.1303039	1.1303039	9028000	0.0940432	11.859048	0.0	-0.9704975	2.8822265	0.67536956	0.4765	0.0	24568.69991993904
2257	15.0	11.18034	30.0	0.0	719.0	2.1018813	4.7683716e-07	2.1018817	2.1018817	9032000	0.06764722	7.6438875	0.0	-0.42104763	2.8822207	0.86392313	0.6105	0.0	24579.36820268631
2258	32.5	8.291562	40.0	20.0	729.75	1.4623857	1.1920929e-07	1.4623858	1.4623858	9036000	0.06354244	28.306133	0.0	-8.195389	2.8820693	0.5342523	0.37725002	0.0	24590.038696050644
2259	17.5	4.3301272	20.0	10.0	621.5	4.3501444	4.7683716e-07	4.350145	4.350145	9040000	0.05297467	20.857811	0.0	-2.6620884	2.8823555	0.85290724	0.60775	0.0	24600.64859199524
2260	15.0	8.6602545	20.0	0.0	729.5	2.6982613	0.0	2.6982613	2.6982613	9044000	0.060768083	11.341007	0.0	-1.1211824	2.882162	0.6830179	0.48549998	0.0	24611.40946006775
2261	12.5	10.897247	30.0	0.0	821.5	1.6257141	2.3841858e-07	1.6257143	1.6257143	9048000	0.06525094	6.4349823	0.0	-0.18340772	2.8823442	1.0635123	0.75525	0.0	24622.17300581932
2262	18.0	16.0	40.0	0.0	708.0	1.1927592	0.0	1.1927592	1.1927592	9052000	0.038532987	11.902465	0.0	-0.73986924	2.8822913	0.91094315	0.64325	0.0	24632.753834962845
2263	10.0	12.247449	30.0	0.0	885.75	2.060671	2.3841858e-07	2.0606713	2.0606713	9056000	0.041829668	12.086524	0.0	-0.21110928	2.8822868	0.9701847	0.68700004	0.0	24643.218317747116
2264	25.0	9.574271	40.0	10.0	493.16666	1.5985112	1.1920929e-07	1.5985113	1.5985113	9060000	0.07878408	20.028496	0.0	-3.120122	2.8820872	0.53628427	0.3805	0.0	24653.783647060394
2265	14.0	8.0	30.0	10.0	760.8	3.3842177	4.7683716e-07	3.3842182	3.3842182	9064000	0.09654631	11.339197	0.0	-2.8891554	2.8823783	0.9841075	0.69775	0.0	24664.37470793724
2266	12.5	12.990381	30.0	0.0	811.75	1.6612039	2.3841858e-07	1.6612041	1.6612041	9068000	0.044957273	6.889931	0.0	-0.031217337	2.8823035	0.9030659	0.64325	0.0	24674.953132867813
2267	17.5	10.897247	30.0	0.0	705.5	1.4821242	1.1920929e-07	1.4821243	1.4821243	9072000	0.07141986	10.964078	0.0	-0.69683987	2.8822348	0.85862726	0.611	0.0	24685.545796871185
2268	25.0	11.18034	40.0	10.0	772.75	2.325777	0.0	2.325777	2.325777	9076000	0.057182245	15.384664	0.0	-0.10176873	2.8823416	0.92410654	0.657	0.0	24696.112756967545
2269	12.0	11.661903	30.0	0.0	737.8	2.6474576	2.3841858e-07	2.6474574	2.6474574	9080000	0.070429385	8.228176	0.0	-1.1914748	2.8824239	0.9926989	0.7075	0.0	24706.611301898956
2270	17.5	17.85357	40.0	0.0	755.25	1.5476978	1.1920929e-07	1.5476979	1.5476979	9084000	0.029022865	12.860161	0.0	-0.15804207	2.8824174	1.1182115	0.79075	0.0	24717.30192375183
2271	20.0	18.708286	50.0	0.0	773.75	1.9467909	2.3841858e-07	1.9467912	1.9467912	9088000	0.04961349	12.949787	0.0	-0.28305066	2.8822553	0.7764498	0.55324996	0.0	24727.772934913635
2272	22.5	12.990381	40.0	10.0	684.25	2.4797308	2.3841858e-07	2.479731	2.479731	9092000	0.038523763	65.565834	0.0	-6.786455	2.8821998	0.67747	0.481	0.0	24738.35177397728
2273	7.5	4.3301272	10.0	0.0	767.0	5.122083	0.0	5.122083	5.122083	9096000	0.12887567	19.536018	0.0	-14.691205	2.8821774	0.77945256	0.5515	0.0	24748.99631500244
2274	22.5	8.291562	30.0	10.0	932.0	1.2713968	1.1920929e-07	1.2713966	1.2713966	9100000	0.06800925	13.418986	0.0	-1.6751236	2.8822713	0.9830594	0.69624996	0.0	24759.292062997818
2275	17.5	10.897247	30.0	0.0	769.0	2.5710223	0.0	2.5710223	2.5710223	9104000	0.07545544	9.408645	0.0	-0.17627835	2.8822021	0.73027074	0.519	0.0	24769.572462797165
2276	5.0	8.6602545	20.0	0.0	1000.0	2.148169	2.3841858e-07	2.1481693	2.1481693	9108000	0.030522645	5.792071	0.0	-2.060822	2.8825617	1.3554602	0.96075	0.0	24780.130484104156
2277	25.0	25.980762	60.0	0.0	835.0	0.70153844	1.1920929e-07	0.70153856	0.70153856	9112000	0.01940592	24.980053	0.0	-5.4686403	2.8823977	0.9891263	0.7005	0.0	24790.887553930283
2278	20.0	7.071068	30.0	10.0	797.75	3.0462198	2.3841858e-07	3.04622	3.04622	9116000	0.083081	9.864994	0.0	-0.7239094	2.8822541	0.78374577	0.55725	0.0	24801.465908050537
2279	22.5	14.790199	40.0	0.0	795.75	2.1917443	2.3841858e-07	2.1917446	2.1917446	9120000	0.03473284	18.053776	0.0	-0.008793592	2.8823116	0.91033304	0.64849997	0.0	24812.137593984604
2280	25.0	11.18034	40.0	10.0	779.0	2.2861485	2.3841858e-07	2.2861488	2.2861488	9124000	0.069334075	11.767525	0.0	-0.12948084	2.882139	0.6878726	0.486	0.0	24822.780693769455
2281	12.5	12.990381	30.0	0.0	815.75	2.6498756	2.3841858e-07	2.6498759	2.6498759	9128000	0.05028537	9.149506	0.0	-1.3117602	2.882331	0.9905853	0.7045	0.0	24833.760257720947
2282	2.5	4.3301272	10.0	0.0	1000.0	1.491209	3.5762787e-07	1.4912087	1.4912087	9132000	0.06462368	2.4107099	0.0	-1.1977661	2.8824937	1.2544957	0.8895	0.0	24844.358863830566
